1	0.52956188	0.69555632	0.75455665	0.68851735	0.54905258	0.39176486	0.25971831	0.21068056	0.27193324	0.40507124	0.55115359	0.65846819	0.6696706	0.57382548	0.36045748	0.095537626	-0.1607129	-0.36851798	-0.5120898	-0.59672658	-0.64203178	-0.6727516	-0.71906279	-0.78575198	-0.84978227	-0.8608541	-0.78369845	-0.59976533	-0.30491561	0.068667875	0.45566161	0.7751394	0.95228877	0.92382724	0.69314076	0.31064757	-0.15487489	-0.57804304	-0.84996032	-0.89952095	-0.69769958	-0.27507982	0.2832128	0.87224572	1.3707157	1.6899561	1.7705927	1.5880424	1.1675857	0.55817772	-0.16837416	-0.93275129	-1.6468209	-2.211256	-2.5524234	-2.614964	-2.3764551	-1.8581917	-1.1210764	-0.27355837	0.58643153	1.3476432	1.9107845	2.2262828	2.2812948	2.1015904	1.7397304	1.2558132	0.71424876	0.16976165	-0.33536776	-0.76606839	-1.0807477	-1.2667492	-1.3163781	-1.2424541	-1.076056	-0.84525382	-0.58326292	-0.31897723	-0.078643028	0.1281071	0.2751441	0.35586968	0.39167584	0.39433177	0.37641089	0.36801873	0.37867808	0.40598524	0.44450075	0.46708064	0.45597913	0.39521906	0.27834903	0.097300929	-0.1318374	-0.38200241	-0.6274642	-0.835826
-1	-1.071044	-1.1047491	-1.0246995	-0.8140425	-0.51069644	-0.16142716	0.16804037	0.46675198	0.72796664	0.95547619	1.1450675	1.2798879	1.3262325	1.2588222	1.0608047	0.71111408	0.2746328	-0.2077717	-0.64551691	-0.97414181	-1.15952	-1.1974382	-1.1089623	-0.94464984	-0.75505855	-0.54440156	-0.33121669	-0.13488438	0.047544572	0.22491776	0.39934174	0.55522791	0.68583524	0.79959002	0.88385281	0.90913165	0.89227909	0.81222943	0.64791699	0.39597123	0.10315802	-0.20060936	-0.46435191	-0.63709063	-0.72135343	-0.70871401	-0.62445122	-0.53597528	-0.48120446	-0.49805702	-0.5696804	-0.65815633	-0.72135343	-0.71292715	-0.58653296	-0.34427742	-0.032462951	0.29822639	0.57208047	0.75324548	0.81644257	0.77852432	0.66898268	0.52152279	0.3711137	0.22070462	0.037011723	-0.18796994	-0.45171249	-0.71714029	-0.92358414	-1.0457652	-1.0162732	-0.82668192	-0.51490958	-0.11761051	0.28010989	0.61842501	0.84593455	0.95547619	0.99339444	1.010247	1.0439521	1.1155755	1.1871989	1.2166908	1.16192	0.96811561	0.60999873	0.14528941	-0.35733816	-0.80982936	-1.1510937	-1.340685	-1.3912426	-1.3617507	-1.3069799	-1.3238324	-1.4249478	-1.551342
-1	-0.10944924	-0.22599804	-0.30023294	-0.33920626	-0.36518848	-0.39859419	-0.45241449	-0.52479352	-0.59902842	-0.65099286	-0.65656047	-0.59717255	-0.45983798	-0.26868311	-0.057299223	0.13441241	0.27323168	0.34004309	0.3530342	0.32705198	0.30292564	0.2992139	0.33076373	0.37901642	0.43283672	0.4680983	0.45881894	0.414278	0.33076373	0.23054661	0.12903038	0.04328907	-0.028347611	-0.083095851	-0.12615209	-0.17162097	-0.23156566	-0.30765643	-0.38003546	-0.44127926	-0.47468496	-0.46726147	-0.41715291	-0.32621516	-0.20558344	-0.067320935	0.067786588	0.1928724	0.30663739	0.39757514	0.46438655	0.50521575	0.51449511	0.48480115	0.42170149	0.33447548	0.23240248	0.12698892	0.022262034	-0.074187663	-0.16939393	-0.27239485	-0.38931482	-0.51180241	-0.62315477	-0.68439856	-0.6751192	-0.58974906	-0.4245764	-0.21115106	0.002311404	0.18767596	0.31591675	0.39015165	0.42170149	0.44582783	0.48665703	0.54975669	0.61842398	0.66296492	0.64811794	0.55718018	0.39571927	0.19899678	0.018346143	-0.1012834	-0.13988555	-0.11501686	-0.07103268	-0.055257763	-0.10295369	-0.22414217	-0.38560308	-0.53407288	-0.62129889	-0.61758715	-0.5192259	-0.35405325	-0.18516884	-0.060268619
-1	-1.3485363	-0.72548677	-0.085624747	0.46457088	0.88982694	1.1634413	1.2557449	1.203	1.0744342	0.91290285	0.71840589	0.53379861	0.36237757	0.19293445	0.044259662	-0.073757136	-0.17265389	-0.24682646	-0.26627616	-0.23133264	-0.15814904	-0.042242036	0.085466644	0.156013	0.16985854	0.12997019	0.017557537	-0.14001796	-0.29561553	-0.42220338	-0.48813455	-0.49143111	-0.44527929	-0.37934812	-0.30089002	-0.20891604	-0.12551311	-0.034659951	0.079532839	0.19787929	0.30303951	0.35908101	0.33930166	0.23117453	0.067665228	-0.14364418	-0.35890945	-0.47824488	-0.47494832	-0.36286532	-0.15683041	0.10359772	0.32941198	0.49753647	0.6063229	0.63269537	0.61621258	0.60302634	0.59313667	0.57665387	0.55357796	0.50412959	0.36567412	0.1141467	-0.19375187	-0.53758293	-0.86723879	-1.1375566	-1.2891983	-1.3155708	-1.2298602	-1.0683289	-0.85405255	-0.6035141	-0.32132869	-0.017254122	0.28358982	0.59313667	0.90960629	1.1469585	1.2656346	1.2755243	1.1667379	0.93597876	0.65247472	0.37226724	0.1530461	0.046896908	0.031073427	0.048215532	0.07623628	0.05316037	-0.097162702	-0.32528456	-0.58043819	-0.81119729	-0.96283899	-1.0023977	-0.92328029	-0.76504547
1	1.4294523	1.0793586	0.51071374	-0.14623123	-0.73800021	-1.1762983	-1.3628859	-1.2733587	-0.96720843	-0.52783414	-0.062593773	0.33517814	0.5961194	0.67862539	0.60725098	0.39669629	0.11131488	-0.18965449	-0.49492516	-0.77742223	-0.98838048	-1.092051	-1.0282658	-0.7922195	-0.38663605	0.14679918	0.7377771	1.2758223	1.6467928	1.7742175	1.6169591	1.2185165	0.67955209	0.1062371	-0.38985707	-0.72141307	-0.86688966	-0.85337407	-0.7399956	-0.58120146	-0.4348318	-0.30530487	-0.16874475	-0.020684617	0.14708391	0.34719008	0.51532481	0.56843431	0.44718264	0.11107984	-0.40205361	-0.97217448	-1.4442746	-1.6804294	-1.572839	-1.0946294	-0.31412905	0.59561868	1.4314103	1.9939383	2.1859067	1.9856279	1.4862499	0.82826091	0.18858353	-0.30077825	-0.58461306	-0.66677153	-0.60255288	-0.46487848	-0.33797694	-0.25213148	-0.20133275	-0.15693309	-0.12709343	-0.12487795	-0.16237072	-0.27160484	-0.4843055	-0.76755738	-1.0341287	-1.2113933	-1.2099995	-0.98302955	-0.52900372	0.076026004	0.72880906	1.2906532	1.6880197	1.8818489	1.8830223	1.7608663	1.5537681	1.3018969	1.0247843	0.6901269	0.2931935	-0.17674798	-0.68097093	-1.156621
1	2.2520847	2.1574683	1.8489383	1.3975088	0.88303403	0.3739983	-0.059512713	-0.36971643	-0.54818846	-0.61195136	-0.60178424	-0.56298891	-0.54825165	-0.59072339	-0.70785187	-0.90189169	-1.1186264	-1.2962995	-1.3646687	-1.2672177	-0.97984795	-0.50991447	0.082263774	0.70791342	1.2656724	1.6683561	1.8530887	1.7964642	1.5154068	1.0795248	0.56867003	0.064123179	-0.36525237	-0.6732385	-0.8224617	-0.80531864	-0.65327437	-0.41635432	-0.15800522	0.07390416	0.22818294	0.27779988	0.2171801	0.064301922	-0.13947013	-0.36097337	-0.56731756	-0.72325265	-0.81910576	-0.84179617	-0.78720512	-0.65494444	-0.4496023	-0.17240801	0.14372356	0.46722669	0.75539989	0.95535944	1.0256153	0.94641778	0.73749176	0.4439179	0.11884084	-0.1503441	-0.31222984	-0.31865736	-0.16653884	0.10173636	0.40476373	0.65564694	0.78626463	0.7383787	0.51313336	0.13789139	-0.32180115	-0.80284061	-1.2330286	-1.5546304	-1.7178822	-1.6949412	-1.4788001	-1.0789103	-0.5169694	0.15215426	0.85243786	1.4961739	1.9701743	2.2005652	2.1499259	1.8179246	1.2499805	0.54679208	-0.17379101	-0.80109155	-1.2497519	-1.4760422	-1.4854961	-1.3143499	-1.0201418	-0.67710675
-1	0.45387372	0.42480732	0.39902262	0.35917353	0.27619366	0.13601862	-0.054319393	-0.25450247	-0.42655678	-0.55548031	-0.61642598	-0.61642598	-0.6023616	-0.61173785	-0.67737165	-0.79457486	-0.93053058	-1.0430457	-1.0758626	-0.98678812	-0.7523817	-0.38295719	0.04844438	0.45996829	0.77594814	0.95409701	0.98222578	0.89783947	0.78063627	0.70562621	0.6868737	0.72437873	0.80407691	0.87439883	0.88846322	0.80407691	0.59779926	0.30385361	-0.019533481	-0.32294915	-0.55548031	-0.69612416	-0.73362919	-0.68205978	-0.57423283	-0.46640587	-0.37451856	-0.30138376	-0.26481636	-0.26950448	-0.27653668	-0.26387873	-0.24559503	-0.23387471	-0.21371576	-0.20949644	-0.24747028	-0.34029522	-0.48984652	-0.65861914	-0.78051047	-0.82270363	-0.74300545	-0.51797529	-0.18136767	0.2011836	0.57435862	0.88846322	1.1275578	1.2916423	1.427598	1.5213605	1.57293	1.5916825	1.5213605	1.319771	0.99629017	0.5556061	0.045397097	-0.44202761	-0.79457486	-0.95865935	-0.93990684	-0.80395112	-0.62580224	-0.52266341	-0.5695447	-0.73831732	-0.98678812	-1.2118183	-1.3196452	-1.2540114	-1.0149169	-0.67268352	-0.33795116	-0.11901556	-0.05713227	-0.13776808	-0.28310006	-0.42046222
1	-0.50795669	-0.8071789	-0.89140371	-0.69333751	-0.24569928	0.35437334	0.94100478	1.3497373	1.4553476	1.1877275	0.61336961	-0.13392253	-0.86692383	-1.4169487	-1.6713338	-1.6020879	-1.2678612	-0.80122715	-0.32892613	0.037841306	0.25416506	0.33714265	0.33384455	0.31682189	0.33953236	0.38250862	0.40909862	0.38289434	0.27528334	0.099682143	-0.1089522	-0.28262902	-0.37482283	-0.35266536	-0.21510228	-0.006148894	0.18099742	0.26812418	0.22079831	0.035928312	-0.23490605	-0.51705964	-0.72652704	-0.7806851	-0.64296564	-0.33403582	0.0867859	0.52896473	0.89539525	1.1347778	1.2309203	1.1823444	1.011061	0.74863444	0.42923457	0.10931819	-0.18595151	-0.43350772	-0.61914917	-0.72384496	-0.74436806	-0.67294235	-0.4754301	-0.18638794	0.11815152	0.33682753	0.40221667	0.27351061	-0.055046897	-0.53147936	-1.0806371	-1.5643255	-1.8535918	-1.8573259	-1.577608	-1.0503618	-0.36991263	0.3315899	0.96874485	1.4492774	1.7351556	1.8637484	1.8715908	1.793114	1.6337626	1.4231437	1.140412	0.74672951	0.24879237	-0.33509349	-0.95874944	-1.5458448	-2.0017269	-2.2432181	-2.2144971	-1.9036984	-1.3439308	-0.63159761	0.10573577	0.73233822
-1	1.6641104	1.5238089	1.3180334	1.0561372	0.75682739	0.4350693	0.073465585	-0.31881739	-0.73317447	-1.1419195	-1.4786431	-1.7124789	-1.7873064	-1.693772	-1.4412293	-1.0857989	-0.6667651	-0.25895542	0.10115175	0.39017282	0.6165259	0.79611181	0.95324948	1.093551	1.224499	1.3180334	1.3460937	1.2806196	1.1122578	0.84100829	0.49680196	0.10489312	-0.29262778	-0.65460563	-0.95485083	-1.1793332	-1.3289881	-1.4038156	-1.4225225	-1.3664019	-1.2354538	-1.0296783	-0.7359805	-0.3599725	0.078797042	0.54543981	1.0000166	1.3648005	1.6079898	1.6921707	1.6079898	1.4022143	1.1029044	0.7699222	0.45471151	0.1909447	-0.018104523	-0.19535208	-0.36745524	-0.55639459	-0.77807095	-1.0203249	-1.2354538	-1.3944622	-1.4412293	-1.3570484	-1.1419195	-0.82203208	-0.44976545	-0.081053127	0.23490584	0.47903044	0.64739223	0.74092656	0.79330578	0.8325902	0.87000393	0.89806423	0.91115904	0.88964614	0.82043074	0.69322405	0.51083211	0.29196178	0.065982838	-0.14671423	-0.33565357	-0.48998521	-0.62093327	-0.73410981	-0.8267088	-0.89124749	-0.91650176	-0.88470008	-0.78274766	-0.61812725	-0.40580432	-0.17009781	0.048211316	0.21994034
-1	-1.8779087	-1.7748153	-1.4930268	-1.1356365	-0.79199192	-0.50126865	-0.28683446	-0.13769273	0.036191405	0.26849511	0.5331014	0.76815426	0.87812052	0.83001028	0.64444223	0.38602154	0.11591694	-0.081128839	-0.17343176	-0.17893007	-0.15968598	-0.19405043	-0.34594132	-0.59748912	-0.88821239	-1.1356365	-1.2593485	-1.163128	-0.83322927	-0.28820904	0.36677745	1.0018325	1.4829349	1.7234861	1.7097403	1.4829349	1.1049259	0.69255247	0.35440624	0.15784157	0.080865195	0.10217116	0.14203392	0.15646699	0.049937187	-0.19130128	-0.56037551	-0.98443286	-1.3624419	-1.6373575	-1.7404508	-1.6442304	-1.3486961	-0.87446661	-0.33838114	0.15509241	0.5585311	0.8162645	0.8918663	0.82313739	0.68567958	0.55646923	0.51317002	0.56746586	0.68567958	0.80939161	0.86437473	0.8162645	0.58877182	0.17777295	-0.36655999	-0.90883106	-1.3486961	-1.5823744	-1.5273912	-1.1906196	-0.64491206	-0.024427491	0.50354797	0.83001028	0.89873919	0.74753559	0.4574996	0.14684495	-0.059747276	-0.074530864	0.078116038	0.3447842	0.59358284	0.72691692	0.71317114	0.53791243	0.24237813	-0.073774846	-0.33563198	-0.52120003	-0.63460273	-0.71226639	-0.79199192	-0.90195817
1	-0.72854684	-0.77435001	-0.68783358	-0.50999279	-0.29094526	-0.072223027	0.12376138	0.29240266	0.44433061	0.56556399	0.65870718	0.70523144	0.68475497	0.58849982	0.4282431	0.23854264	0.058320849	-0.081114764	-0.15634577	-0.19309909	-0.23007981	-0.28733781	-0.39441934	-0.55924228	-0.74409252	-0.89657237	-0.96772037	-0.91990299	-0.73375156	-0.43011721	-0.053968026	0.34528981	0.7091793	0.98782131	1.164651	1.247707	1.242039	1.1518426	0.97143167	0.70503002	0.35250472	-0.065987632	-0.50366817	-0.89811526	-1.1868324	-1.3203121	-1.2774759	-1.0793601	-0.7831924	-0.4587875	-0.16453274	0.055210705	0.19111943	0.25648926	0.3067237	0.3800128	0.47801629	0.60025678	0.71118948	0.77075778	0.75002751	0.64892013	0.48178488	0.28856558	0.10637591	-0.039428036	-0.14756904	-0.23453928	-0.32269729	-0.43776115	-0.58305832	-0.73525416	-0.85648352	-0.89156101	-0.77537524	-0.48828765	-0.055049859	0.46231551	0.97109127	1.3810961	1.6055196	1.5950034	1.3368459	0.86166318	0.24723396	-0.41760493	-1.0496968	-1.5694963	-1.9095758	-2.0257455	-1.9078355	-1.5681347	-1.0439663	-0.39573664	0.29897906	0.95397047	1.4852691	1.8357762	1.974362	1.9038868
